时间序列	通 道: 1	通 道: 2	通 道: 3	通 道: 4	通 道: 5	通 道: 6	通 道: 7	通 道: 8	通 道: 9	通 道: 10	通 道: 11	通 道: 12	
0.083000	0.000333	0.000031	0.000001	0.000006	-0.000002	-0.000080	-0.000008	0.000018	0.000030	-0.000002	-0.000331	0.000003	0.000002	-0.000019	0.000032	0.000003	0.000002	0.000002	0.000004	0.000010	0.000010	0.000002	-0.000009	-0.000001	
0.084000	0.000330	0.000018	-0.000003	0.000001	-0.000008	-0.000083	-0.000015	0.000018	0.000031	0.000001	-0.000342	-0.000001	0.000002	-0.000033	0.000012	-0.000015	-0.000014	-0.000006	0.000005	0.000006	0.000006	-0.000006	-0.000013	-0.000011	
0.085000	0.000331	0.000014	-0.000004	-0.000000	-0.000005	-0.000083	-0.000015	0.000020	0.000030	0.000002	-0.000360	-0.000003	0.000002	-0.000027	0.000018	-0.000009	-0.000009	-0.000004	0.000004	0.000006	0.000006	-0.000005	-0.000014	-0.000010	
0.086000	0.000334	0.000027	0.000000	0.000002	0.000001	-0.000080	-0.000008	0.000020	0.000030	-0.000000	-0.000354	0.000004	0.000004	-0.000005	0.000042	0.000016	0.000007	0.000003	0.000004	0.000010	0.000010	0.000000	-0.000010	-0.000002	
0.087000	0.000336	0.000037	0.000003	0.000004	-0.000001	-0.000078	-0.000005	0.000017	0.000028	-0.000001	-0.000355	0.000006	0.000003	0.000008	0.000045	0.000019	0.000008	0.000004	0.000006	0.000012	0.000011	0.000004	-0.000006	0.000003	
0.088000	0.000336	0.000030	-0.000000	0.000002	-0.000004	-0.000079	-0.000009	0.000017	0.000028	0.000000	-0.000363	-0.000002	-0.000001	0.000005	0.000023	-0.000007	-0.000004	-0.000002	0.000005	0.000008	0.000006	-0.000001	-0.000010	-0.000004	
0.089000	0.000332	0.000017	-0.000004	-0.000002	-0.000005	-0.000082	-0.000013	0.000019	0.000029	0.000002	-0.000358	-0.000004	-0.000002	-0.000001	0.000013	-0.000018	-0.000011	-0.000005	0.000002	0.000003	0.000004	-0.000008	-0.000014	-0.000012	
0.090000	0.000331	0.000019	-0.000004	-0.000001	-0.000006	-0.000082	-0.000014	0.000018	0.000030	0.000003	-0.000358	0.000001	0.000003	0.000000	0.000031	0.000002	0.000001	0.000000	0.000003	0.000007	0.000008	-0.000003	-0.000010	-0.000007	
0.091000	0.000335	0.000032	-0.000001	0.000004	-0.000003	-0.000078	-0.000009	0.000018	0.000030	0.000000	-0.000361	0.000004	0.000006	0.000001	0.000047	0.000020	0.000013	0.000005	0.000009	0.000013	0.000010	0.000005	-0.000007	0.000001	
0.092000	0.000337	0.000034	0.000000	0.000005	0.000000	-0.000077	-0.000004	0.000019	0.000029	-0.000002	-0.000359	0.000006	0.000002	-0.000004	0.000034	0.000008	0.000004	0.000002	0.000012	0.000012	0.000010	0.000005	-0.000008	-0.000002	
0.093000	0.000335	0.000022	-0.000004	-0.000001	-0.000003	-0.000078	-0.000010	0.000019	0.000026	-0.000001	-0.000355	0.000002	-0.000002	-0.000007	0.000011	-0.000016	-0.000012	-0.000005	0.000008	0.000006	0.000006	-0.000002	-0.000009	-0.000010	
0.094000	0.000334	0.000015	-0.000007	-0.000004	-0.000005	-0.000078	-0.000015	0.000019	0.000028	-0.000001	-0.000350	-0.000005	-0.000001	0.000003	0.000014	-0.000014	-0.000008	-0.000006	0.000003	0.000005	0.000004	-0.000005	-0.000011	-0.000013	
0.095000	0.000334	0.000022	-0.000002	0.000001	-0.000001	-0.000078	-0.000010	0.000017	0.000029	0.000000	-0.000343	-0.000002	0.000004	0.000012	0.000040	0.000012	0.000008	0.000003	0.000007	0.000010	0.000010	0.000003	-0.000009	-0.000003	
0.096000	0.000335	0.000034	0.000005	0.000004	0.000000	-0.000080	-0.000006	0.000015	0.000026	0.000000	-0.000345	0.000004	0.000004	0.000008	0.000047	0.000015	0.000008	0.000005	0.000010	0.000012	0.000014	0.000008	-0.000004	0.000005	
0.097000	0.000333	0.000030	0.000002	0.000001	-0.000004	-0.000080	-0.000011	0.000017	0.000025	0.000001	-0.000354	-0.000001	-0.000001	-0.000005	0.000023	-0.000009	-0.000006	-0.000002	0.000005	0.000007	0.000007	-0.000001	-0.000008	-0.000005	
0.098000	0.000330	0.000015	-0.000007	-0.000000	-0.000007	-0.000083	-0.000016	0.000018	0.000027	0.000000	-0.000357	-0.000002	-0.000002	-0.000015	0.000009	-0.000021	-0.000010	-0.000006	0.000003	0.000005	0.000003	-0.000006	-0.000011	-0.000014	
